,Unnamed: 0,Year,Song,Artist,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,Popularity
2228,2228,1998.0,Life,Cece Winans,0.496,https://api.spotify.com/v1/audio-analysis/0ipFL3FVPMbWDF3dPbLjXe,0.739,249600,0.518,0ipFL3FVPMbWDF3dPbLjXe,0,0,0.122,-7.004,0,0.0494,124.249,4,https://api.spotify.com/v1/tracks/0ipFL3FVPMbWDF3dPbLjXe,audio_features,spotify:track:0ipFL3FVPMbWDF3dPbLjXe,0.517,19
2229,2229,,Meditations,Joanna Connor,0.986,https://api.spotify.com/v1/audio-analysis/2Iip4PFaIQw2B8V2i06e8v,0.386,177173,0.16,2Iip4PFaIQw2B8V2i06e8v,0.00789,7,0.131,-11.924,1,0.036,85.915,1,https://api.spotify.com/v1/tracks/2Iip4PFaIQw2B8V2i06e8v,audio_features,spotify:track:2Iip4PFaIQw2B8V2i06e8v,0.146,2
2230,2230,,You Made The Difference To My Life (LP Version),Ben E. King,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2231,2231,1998.0,She Will Never Let Me Down,Toots & The Maytals,0.421,https://api.spotify.com/v1/audio-analysis/4bc9P7YjdKNkOCRHwzT9BO,0.733,125053,0.488,4bc9P7YjdKNkOCRHwzT9BO,0,10,0.0614,-9.301,1,0.0393,120.799,4,https://api.spotify.com/v1/tracks/4bc9P7YjdKNkOCRHwzT9BO,audio_features,spotify:track:4bc9P7YjdKNkOCRHwzT9BO,0.902,2
2232,2232,,Flash_ Crash and Thunder,The LeRoi Brothers,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2233,2233,,Pus-Filled Carcass,Hemdale,1.27e-05,https://api.spotify.com/v1/audio-analysis/0WXvF1g6Cg4nkV3tvCxO5M,0.396,166693,0.713,0WXvF1g6Cg4nkV3tvCxO5M,0.763,10,0.217,-8.968,0,0.0482,120.976,4,https://api.spotify.com/v1/tracks/0WXvF1g6Cg4nkV3tvCxO5M,audio_features,spotify:track:0WXvF1g6Cg4nkV3tvCxO5M,0.193,4
2234,2234,1970.0,Death Don't Have No Mercy,Hot Tuna,0.406,https://api.spotify.com/v1/audio-analysis/5WZQNLzOHKN9CwKBMnfj0m,0.572,374960,0.189,5WZQNLzOHKN9CwKBMnfj0m,0.12,2,0.573,-16.239,1,0.0345,116.294,4,https://api.spotify.com/v1/tracks/5WZQNLzOHKN9CwKBMnfj0m,audio_features,spotify:track:5WZQNLzOHKN9CwKBMnfj0m,0.448,24
2235,2235,2010.0,Stranger In My Room,Year Long Disaster,0.000751,https://api.spotify.com/v1/audio-analysis/3l4NrzeIAfYnb9vAcMLzAK,0.428,222053,0.909,3l4NrzeIAfYnb9vAcMLzAK,4.25e-06,2,0.16,-4.618,1,0.0578,166.167,4,https://api.spotify.com/v1/tracks/3l4NrzeIAfYnb9vAcMLzAK,audio_features,spotify:track:3l4NrzeIAfYnb9vAcMLzAK,0.337,7
2236,2236,,Sabina,Sam Fan Thomas,0.0401,https://api.spotify.com/v1/audio-analysis/4SwxnWKCZUqle160ULJ8jQ,0.712,428413,0.887,4SwxnWKCZUqle160ULJ8jQ,0.00243,1,0.327,-7.356,1,0.061,122.937,4,https://api.spotify.com/v1/tracks/4SwxnWKCZUqle160ULJ8jQ,audio_features,spotify:track:4SwxnWKCZUqle160ULJ8jQ,0.86,11
2237,2237,,I'm Going Around In Circles,Jimmy Witherspoon,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2238,2238,1991.0,Bubbles in My Beer,Bob Wills,0.793,https://api.spotify.com/v1/audio-analysis/4iQqbHYWbr8AkfEXfF30nU,0.619,174867,0.316,4iQqbHYWbr8AkfEXfF30nU,0.000563,2,0.0773,-10.842,1,0.0387,157.761,4,https://api.spotify.com/v1/tracks/4iQqbHYWbr8AkfEXfF30nU,audio_features,spotify:track:4iQqbHYWbr8AkfEXfF30nU,0.884,20
2239,2239,2004.0,Sangre americana,Bacilos,0.412,https://api.spotify.com/v1/audio-analysis/7BfBIgfrIrSgHRyjoSUOcq,0.68,229320,0.768,7BfBIgfrIrSgHRyjoSUOcq,0,5,0.231,-5.255,1,0.0466,155.951,4,https://api.spotify.com/v1/tracks/7BfBIgfrIrSgHRyjoSUOcq,audio_features,spotify:track:7BfBIgfrIrSgHRyjoSUOcq,0.901,40
2240,2240,,Hip Hug Her,Jimmy McGriff,0.00225,https://api.spotify.com/v1/audio-analysis/2HQUZZK326sQe2RvntKL1t,0.779,272560,0.517,2HQUZZK326sQe2RvntKL1t,0.492,10,0.0634,-14.012,0,0.092,105.509,4,https://api.spotify.com/v1/tracks/2HQUZZK326sQe2RvntKL1t,audio_features,spotify:track:2HQUZZK326sQe2RvntKL1t,0.464,0
2241,2241,2010.0,Wigue,Dobet Gnahoré,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2242,2242,,In Place Of Love [edit],Terminal 11 feat. b.b0Nd,0.00432,https://api.spotify.com/v1/audio-analysis/5c8qhTUcBVMUpUAEEH8lyA,0.546,114840,0.973,5c8qhTUcBVMUpUAEEH8lyA,0.00378,1,0.467,-8.486,1,0.109,126.826,4,https://api.spotify.com/v1/tracks/5c8qhTUcBVMUpUAEEH8lyA,audio_features,spotify:track:5c8qhTUcBVMUpUAEEH8lyA,0.116,0
2243,2243,,Grin'in In Ya Face,Smidi Beats,0.00897,https://api.spotify.com/v1/audio-analysis/2fKwVSDBWqIupMl4qPvhpI,0.862,190347,0.606,2fKwVSDBWqIupMl4qPvhpI,0.772,6,0.604,-8.418,1,0.122,139.171,4,https://api.spotify.com/v1/tracks/2fKwVSDBWqIupMl4qPvhpI,audio_features,spotify:track:2fKwVSDBWqIupMl4qPvhpI,0.765,0
2244,2244,2008.0,Of Myth And Men (Album Version),Red I Flight,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2245,2245,,Are We Mindless?,Headhunter,0.000118,https://api.spotify.com/v1/audio-analysis/2F6fakdVmZTCOCOCfGjoen,0.501,285320,0.977,2F6fakdVmZTCOCOCfGjoen,0.00378,5,0.184,-5.02,1,0.0949,87.002,4,https://api.spotify.com/v1/tracks/2F6fakdVmZTCOCOCfGjoen,audio_features,spotify:track:2F6fakdVmZTCOCOCfGjoen,0.283,0
2246,2246,,Playing the Role of God,Adrenaline,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2247,2247,,World Of The Video Game,Shinehead,0.126,https://api.spotify.com/v1/audio-analysis/5IkIz6dGJnxbx9mOJyKVxR,0.847,227333,0.643,5IkIz6dGJnxbx9mOJyKVxR,0,10,0.336,-13.468,0,0.262,105.155,4,https://api.spotify.com/v1/tracks/5IkIz6dGJnxbx9mOJyKVxR,audio_features,spotify:track:5IkIz6dGJnxbx9mOJyKVxR,0.858,1
2248,2248,1997.0,My Mind Is Gone,3 Steps Ahead,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2249,2249,2002.0,Prove Something (explicit album version),Fat Joe,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2250,2250,,Arrivederci Roma,Sergio Franchi,0.936,https://api.spotify.com/v1/audio-analysis/5hFzGBJ7nhYHg8IZ5oTYdu,0.44,203733,0.154,5hFzGBJ7nhYHg8IZ5oTYdu,0.000253,7,0.132,-15.704,1,0.0383,114.609,4,https://api.spotify.com/v1/tracks/5hFzGBJ7nhYHg8IZ5oTYdu,audio_features,spotify:track:5hFzGBJ7nhYHg8IZ5oTYdu,0.249,6
2251,2251,2005.0,Christelle Est Une Ordure,Bénabar,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2252,2252,,Burlesque burglary,Cool cavemen,0.331,https://api.spotify.com/v1/audio-analysis/1iLbi7dCAjwrtSFmeR9840,0.536,261907,0.825,1iLbi7dCAjwrtSFmeR9840,0,0,0.0908,-4.261,1,0.0466,90.014,4,https://api.spotify.com/v1/tracks/1iLbi7dCAjwrtSFmeR9840,audio_features,spotify:track:1iLbi7dCAjwrtSFmeR9840,0.715,1
2253,2253,,Mine Yuh Business,Johnny Osbourne,0.158,https://api.spotify.com/v1/audio-analysis/4hXRvkAOexWPsaf0833Df2,0.778,209160,0.521,4hXRvkAOexWPsaf0833Df2,1.31e-06,7,0.0565,-11.649,1,0.166,171.334,4,https://api.spotify.com/v1/tracks/4hXRvkAOexWPsaf0833Df2,audio_features,spotify:track:4hXRvkAOexWPsaf0833Df2,0.789,1
2254,2254,,Encore,Roni Size,0.009,https://api.spotify.com/v1/audio-analysis/2c02KNM2Ls3l6BZOAxsWmF,0.448,268933,0.978,2c02KNM2Ls3l6BZOAxsWmF,4.29e-05,1,0.962,-2.717,0,0.39,174.914,4,https://api.spotify.com/v1/tracks/2c02KNM2Ls3l6BZOAxsWmF,audio_features,spotify:track:2c02KNM2Ls3l6BZOAxsWmF,0.467,3
2255,2255,,Are You Home,Singing Melody Feat. Robyn,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2256,2256,2006.0,I Love It [Clubstar Remix],Sneaky Sound System,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2257,2257,2003.0,Punjabian Di Chale Glassi,Bally Sagoo,0.317,https://api.spotify.com/v1/audio-analysis/1UiDLspSzrZs5RtTs0b2Mo,0.717,280187,0.944,1UiDLspSzrZs5RtTs0b2Mo,1.85e-06,6,0.361,-2.844,0,0.0853,95.999,4,https://api.spotify.com/v1/tracks/1UiDLspSzrZs5RtTs0b2Mo,audio_features,spotify:track:1UiDLspSzrZs5RtTs0b2Mo,0.865,5
2258,2258,2008.0,No La Dejes Sola,Los Titanes,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2259,2259,2007.0,Mystic River,Blue Rodeo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2260,2260,2009.0,Romance,Whitney Cummings,0.908,https://api.spotify.com/v1/audio-analysis/4y8gvG7U6eLBmgsUSF3Ohx,0.392,48649,0.991,4y8gvG7U6eLBmgsUSF3Ohx,0,2,0.928,-2.268,1,0.544,83.99,1,https://api.spotify.com/v1/tracks/4y8gvG7U6eLBmgsUSF3Ohx,audio_features,spotify:track:4y8gvG7U6eLBmgsUSF3Ohx,0.512,17
2261,2261,,Unconditionally (Soul and R&B),Willie Clayton,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2262,2262,,Lu Ren Jia,Justin,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2263,2263,2003.0,Rock Of Gibraltar,Nick Cave & The Bad Seeds,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2264,2264,2003.0,O Come All Ye Faithful,Nando Lauria,0.884,https://api.spotify.com/v1/audio-analysis/4JUM80d9mriqArFEGqs8PS,0.161,210800,0.25,4JUM80d9mriqArFEGqs8PS,0.121,10,0.201,-13.134,1,0.0309,102.375,4,https://api.spotify.com/v1/tracks/4JUM80d9mriqArFEGqs8PS,audio_features,spotify:track:4JUM80d9mriqArFEGqs8PS,0.104,0
2265,2265,,Blue Yodel No. 1(T For Texas),Charlie McCoy,0.355,https://api.spotify.com/v1/audio-analysis/6zSH4vH4bK9HnXkSetQlHq,0.573,157933,0.322,6zSH4vH4bK9HnXkSetQlHq,0.156,4,0.209,-14.057,1,0.031,136.274,4,https://api.spotify.com/v1/tracks/6zSH4vH4bK9HnXkSetQlHq,audio_features,spotify:track:6zSH4vH4bK9HnXkSetQlHq,0.757,3
2266,2266,,Maldito Amor Featuring Tito El Bambino (Version Urbana),Andy Andy,0.552,https://api.spotify.com/v1/audio-analysis/3PzKJ9taXMeFSEeHB0UYYh,0.823,221093,0.716,3PzKJ9taXMeFSEeHB0UYYh,9.39e-06,5,0.354,-6.253,0,0.042,132.994,4,https://api.spotify.com/v1/tracks/3PzKJ9taXMeFSEeHB0UYYh,audio_features,spotify:track:3PzKJ9taXMeFSEeHB0UYYh,0.922,25
2267,2267,,Holly & The Ivy (Album Version),Danny Wright,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2268,2268,,Three Bells / Les 3 cloches,Leon Russel,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2269,2269,,I Promise My Heart,Ross,0.00516,https://api.spotify.com/v1/audio-analysis/7fe1IflZiK7QNNZJuqpZ49,0.609,343946,0.892,7fe1IflZiK7QNNZJuqpZ49,0.082,5,0.101,-9.5,0,0.0364,135.761,4,https://api.spotify.com/v1/tracks/7fe1IflZiK7QNNZJuqpZ49,audio_features,spotify:track:7fe1IflZiK7QNNZJuqpZ49,0.799,0
2270,2270,,Hide Thou Me,Oak Ridge Boys,0.95,https://api.spotify.com/v1/audio-analysis/58ZpokfgUlVplc8ZvZVVGr,0.362,187987,0.276,58ZpokfgUlVplc8ZvZVVGr,0.856,6,0.134,-12.232,1,0.0297,65.619,4,https://api.spotify.com/v1/tracks/58ZpokfgUlVplc8ZvZVVGr,audio_features,spotify:track:58ZpokfgUlVplc8ZvZVVGr,0.218,4
2271,2271,,Melody,Kerson,7.06e-05,https://api.spotify.com/v1/audio-analysis/03dOtHJf8UnntnX8a2O95u,0.806,396752,0.624,03dOtHJf8UnntnX8a2O95u,0.82,7,0.686,-10.398,1,0.0642,125.004,4,https://api.spotify.com/v1/tracks/03dOtHJf8UnntnX8a2O95u,audio_features,spotify:track:03dOtHJf8UnntnX8a2O95u,0.134,0
2272,2272,,Cordeiro De Nana,João Gilberto / Gilberto Gil / Caetano Veloso,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2273,2273,,Narrow Grave,Army of the Pharoahs,0.388,https://api.spotify.com/v1/audio-analysis/7Kg5zvpNNvrcuqaKi941Kk,0.755,221133,0.665,7Kg5zvpNNvrcuqaKi941Kk,3.38e-05,7,0.111,-5.647,1,0.245,92.271,4,https://api.spotify.com/v1/tracks/7Kg5zvpNNvrcuqaKi941Kk,audio_features,spotify:track:7Kg5zvpNNvrcuqaKi941Kk,0.515,29
2274,2274,,C'est moi le mari,Jean Gabin,0.962,https://api.spotify.com/v1/audio-analysis/6x3ynLZFo7V5EIEhBGfOtR,0.77,193600,0.436,6x3ynLZFo7V5EIEhBGfOtR,0,6,0.114,-8.13,1,0.0615,94.809,4,https://api.spotify.com/v1/tracks/6x3ynLZFo7V5EIEhBGfOtR,audio_features,spotify:track:6x3ynLZFo7V5EIEhBGfOtR,0.829,0
2275,2275,,Derek Taylor - Introduction,The Beatles,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2276,2276,,No One,Streetwize,0.118,https://api.spotify.com/v1/audio-analysis/0kJwgEQUEbXeyeKhx4cc7h,0.677,265667,0.572,0kJwgEQUEbXeyeKhx4cc7h,0.588,4,0.123,-9.062,1,0.0263,92.99,4,https://api.spotify.com/v1/tracks/0kJwgEQUEbXeyeKhx4cc7h,audio_features,spotify:track:0kJwgEQUEbXeyeKhx4cc7h,0.625,15
2277,2277,1972.0,Juguete,Cheo Feliciano,0.68,https://api.spotify.com/v1/audio-analysis/467KEwgZChJYFRStrlXQoS,0.298,257200,0.267,467KEwgZChJYFRStrlXQoS,0.000192,3,0.287,-17.124,1,0.0335,155.383,4,https://api.spotify.com/v1/tracks/467KEwgZChJYFRStrlXQoS,audio_features,spotify:track:467KEwgZChJYFRStrlXQoS,0.59,16
2278,2278,1956.0,I Put a Spell on You,Screamin' Jay Hawkins,0.583,https://api.spotify.com/v1/audio-analysis/1YwoYPfhuZlLDbJUH1cKSi,0.744,144360,0.434,1YwoYPfhuZlLDbJUH1cKSi,0.0151,5,0.0715,-10.807,0,0.0845,173.871,3,https://api.spotify.com/v1/tracks/1YwoYPfhuZlLDbJUH1cKSi,audio_features,spotify:track:1YwoYPfhuZlLDbJUH1cKSi,0.935,46
2279,2279,2005.0,Luminous Bliss,Atman,0.208,https://api.spotify.com/v1/audio-analysis/3k6bqkA3fkS4WLEJXY80H0,0.631,291027,0.62,3k6bqkA3fkS4WLEJXY80H0,0.0715,9,0.068,-8.613,0,0.0361,118.006,4,https://api.spotify.com/v1/tracks/3k6bqkA3fkS4WLEJXY80H0,audio_features,spotify:track:3k6bqkA3fkS4WLEJXY80H0,0.203,0
2280,2280,,S.O.S.,A-Studio,0.0184,https://api.spotify.com/v1/audio-analysis/2O1RV318z1kOq91ZGDK9tf,0.799,387773,0.599,2O1RV318z1kOq91ZGDK9tf,0.791,6,0.0506,-9.201,1,0.0446,128.738,4,https://api.spotify.com/v1/tracks/2O1RV318z1kOq91ZGDK9tf,audio_features,spotify:track:2O1RV318z1kOq91ZGDK9tf,0.546,20
2281,2281,,Le Théâtre / Bof L'Important C'Est D'Aimer,Georges Delerue,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2282,2282,,Can't Hold Back,Bellatrax feat. Tina Cousins,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2283,2283,,Boat Day At the Marina,Forensics,0.00621,https://api.spotify.com/v1/audio-analysis/7bIwHt3i3KYtHwiuAOrGZW,0.282,289973,0.564,7bIwHt3i3KYtHwiuAOrGZW,0.022,6,0.143,-7.807,0,0.0474,86.443,4,https://api.spotify.com/v1/tracks/7bIwHt3i3KYtHwiuAOrGZW,audio_features,spotify:track:7bIwHt3i3KYtHwiuAOrGZW,0.704,0
2284,2284,,Why We Thugs (edited version),Ice Cube,0.284,https://api.spotify.com/v1/audio-analysis/77UXmuRPRjKXns3AxfEY9L,0.843,224107,0.564,77UXmuRPRjKXns3AxfEY9L,0,1,0.155,-5.858,1,0.415,99.254,4,https://api.spotify.com/v1/tracks/77UXmuRPRjKXns3AxfEY9L,audio_features,spotify:track:77UXmuRPRjKXns3AxfEY9L,0.62,16
2285,2285,,La Luna Enamora - Original,Bobby Capo,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2286,2286,1990.0,When Will I Be Loved,Sandy Posey,0.153,https://api.spotify.com/v1/audio-analysis/5dCCVkE33AKnlaflFynSoz,0.685,125453,0.585,5dCCVkE33AKnlaflFynSoz,0,4,0.116,-13.315,1,0.0343,121.06,4,https://api.spotify.com/v1/tracks/5dCCVkE33AKnlaflFynSoz,audio_features,spotify:track:5dCCVkE33AKnlaflFynSoz,0.858,2
2287,2287,,Gangsta's Fairytale 2 (Explicit),Ice Cube,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2288,2288,,Fanfare For Freedom,US Coast Guard Band,0.958,https://api.spotify.com/v1/audio-analysis/315qW1gbWs2k7Ul8f0oaTg,0.568,106160,0.342,315qW1gbWs2k7Ul8f0oaTg,0.909,10,0.2,-16.237,1,0.0663,120.14,4,https://api.spotify.com/v1/tracks/315qW1gbWs2k7Ul8f0oaTg,audio_features,spotify:track:315qW1gbWs2k7Ul8f0oaTg,0.154,0
2289,2289,,Are We Really Doing Your Will,The Winans,0.687,https://api.spotify.com/v1/audio-analysis/4kCvRV3BjK09XVtO0mRPnq,0.485,255307,0.377,4kCvRV3BjK09XVtO0mRPnq,4.72e-06,0,0.0688,-10.416,1,0.0473,137.745,4,https://api.spotify.com/v1/tracks/4kCvRV3BjK09XVtO0mRPnq,audio_features,spotify:track:4kCvRV3BjK09XVtO0mRPnq,0.291,8
2290,2290,,Religion,Kathleen Madigan,0.657,https://api.spotify.com/v1/audio-analysis/53FlUNA1s4Y0MBmaYOOU1Y,0.594,225627,0.6,53FlUNA1s4Y0MBmaYOOU1Y,0,7,0.915,-13.809,1,0.922,116.618,3,https://api.spotify.com/v1/tracks/53FlUNA1s4Y0MBmaYOOU1Y,audio_features,spotify:track:53FlUNA1s4Y0MBmaYOOU1Y,0.494,17
2291,2291,2001.0,Contessa Entellina,Stephan Micus,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2292,2292,,Again,Radney Foster,0.39,https://api.spotify.com/v1/audio-analysis/0rScIeoCwuqAc2fxN4f7nS,0.439,208133,0.539,0rScIeoCwuqAc2fxN4f7nS,0.000331,0,0.191,-4.885,1,0.0328,140.823,4,https://api.spotify.com/v1/tracks/0rScIeoCwuqAc2fxN4f7nS,audio_features,spotify:track:0rScIeoCwuqAc2fxN4f7nS,0.358,11
2293,2293,,Drummer Boy,The Clark Sisters,0.0373,https://api.spotify.com/v1/audio-analysis/3xKdCilH4vXrkg5EAnrqvP,0.714,283560,0.788,3xKdCilH4vXrkg5EAnrqvP,0.000448,8,0.364,-8.994,1,0.102,108.74,4,https://api.spotify.com/v1/tracks/3xKdCilH4vXrkg5EAnrqvP,audio_features,spotify:track:3xKdCilH4vXrkg5EAnrqvP,0.229,2
2294,2294,,Heiliges Feuer,A Challenge Of Honour,0.987,https://api.spotify.com/v1/audio-analysis/5LTAMPb5vHLGDoDaGZ7m6R,0.538,242240,0.64,5LTAMPb5vHLGDoDaGZ7m6R,0.918,9,0.0772,-11.862,0,0.0384,119.927,4,https://api.spotify.com/v1/tracks/5LTAMPb5vHLGDoDaGZ7m6R,audio_features,spotify:track:5LTAMPb5vHLGDoDaGZ7m6R,0.401,1
2295,2295,,Un Amor En El Olvido,Marisela,0.332,https://api.spotify.com/v1/audio-analysis/5FPFQDrld9xeWFPb3WEZvL,0.56,199280,0.553,5FPFQDrld9xeWFPb3WEZvL,0,2,0.184,-7.491,1,0.0581,169.582,4,https://api.spotify.com/v1/tracks/5FPFQDrld9xeWFPb3WEZvL,audio_features,spotify:track:5FPFQDrld9xeWFPb3WEZvL,0.365,31
2296,2296,,Bar Talk,Ed Calle,0.367,https://api.spotify.com/v1/audio-analysis/0dAHKZlStXjoPF0YN2tzWT,0.692,253533,0.636,0dAHKZlStXjoPF0YN2tzWT,0.765,5,0.159,-6.135,1,0.0265,115.984,4,https://api.spotify.com/v1/tracks/0dAHKZlStXjoPF0YN2tzWT,audio_features,spotify:track:0dAHKZlStXjoPF0YN2tzWT,0.467,5
2297,2297,,Fair Diana,Johnny Keating & All Stars,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2298,2298,1996.0,Happy Cycling,Boards of Canada,0.00629,https://api.spotify.com/v1/audio-analysis/6G4Iu30Hp9SHWQ1k2Fow7i,0.913,472520,0.429,6G4Iu30Hp9SHWQ1k2Fow7i,0.868,5,0.0791,-13.764,0,0.133,100.01,4,https://api.spotify.com/v1/tracks/6G4Iu30Hp9SHWQ1k2Fow7i,audio_features,spotify:track:6G4Iu30Hp9SHWQ1k2Fow7i,0.427,37
2299,2299,1997.0,Cursed Again,MU330,0.327,https://api.spotify.com/v1/audio-analysis/3FZHuvLcz8p7ndKGcetpgY,0.696,132440,0.565,3FZHuvLcz8p7ndKGcetpgY,0.555,0,0.116,-7.933,0,0.0506,126.416,4,https://api.spotify.com/v1/tracks/3FZHuvLcz8p7ndKGcetpgY,audio_features,spotify:track:3FZHuvLcz8p7ndKGcetpgY,0.325,4
2300,2300,1968.0,Old Friends,Simon & Garfunkel,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2301,2301,,For Me And My Gal,Ed Ames,0.483,https://api.spotify.com/v1/audio-analysis/7JyZRsyfuJzS9Tjr6vGqLM,0.661,154302,0.406,7JyZRsyfuJzS9Tjr6vGqLM,0,0,0.113,-10.394,1,0.031,134.46,4,https://api.spotify.com/v1/tracks/7JyZRsyfuJzS9Tjr6vGqLM,audio_features,spotify:track:7JyZRsyfuJzS9Tjr6vGqLM,0.631,1
2302,2302,2008.0,Freedom,Jah Cure,0.214,https://api.spotify.com/v1/audio-analysis/0XXW74fazb3RA0xt5D8ebk,0.47,287667,0.698,0XXW74fazb3RA0xt5D8ebk,0,5,0.102,-5.87,0,0.0432,127.801,4,https://api.spotify.com/v1/tracks/0XXW74fazb3RA0xt5D8ebk,audio_features,spotify:track:0XXW74fazb3RA0xt5D8ebk,0.666,12
2303,2303,2005.0,We Will Rock You,Nickelback,0.0404,https://api.spotify.com/v1/audio-analysis/39lsDpIy3xdHndtg1bON4B,0.577,119787,0.905,39lsDpIy3xdHndtg1bON4B,0,4,0.0685,-5.018,0,0.114,80.974,4,https://api.spotify.com/v1/tracks/39lsDpIy3xdHndtg1bON4B,audio_features,spotify:track:39lsDpIy3xdHndtg1bON4B,0.294,46
2304,2304,1999.0,Personal Tragedy,Ron Goodwin,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2305,2305,2001.0,Better Way Of Life,George Nooks,0.0183,https://api.spotify.com/v1/audio-analysis/2sT5zRDYsnZAkh9OWGmadL,0.786,223493,0.546,2sT5zRDYsnZAkh9OWGmadL,0,7,0.381,-6.019,0,0.0462,149.884,4,https://api.spotify.com/v1/tracks/2sT5zRDYsnZAkh9OWGmadL,audio_features,spotify:track:2sT5zRDYsnZAkh9OWGmadL,0.784,0
2306,2306,,Double Jig: The Rolling Wave,Willie Clancy,0.952,https://api.spotify.com/v1/audio-analysis/0HqlBGTw8YSPsyMauuOinv,0.279,105747,0.364,0HqlBGTw8YSPsyMauuOinv,0.963,2,0.103,-10.24,1,0.0376,130.129,3,https://api.spotify.com/v1/tracks/0HqlBGTw8YSPsyMauuOinv,audio_features,spotify:track:0HqlBGTw8YSPsyMauuOinv,0.612,2
